EPISODES,DQN_runs,DQN_correct,PPO_runs,PPO_correct
19490,9,4,8,8
19491,8,5,6,6
19492,8,3,6,6
19493,9,3,9,9
19494,9,3,8,8
19495,9,5,9,9
19496,9,4,9,9
19497,6,1,5,5
19498,8,4,8,8
19499,6,3,5,5
19500,6,3,6,6
19501,8,2,9,9
19502,8,5,8,8
19503,4,0,5,5
19504,11,2,11,11
19505,11,7,12,12
19506,9,5,9,9
19507,7,5,8,7
19508,11,6,12,12
19509,6,4,6,6
19510,9,4,8,8
19511,11,4,11,11
19512,10,3,9,9
19513,6,4,6,6
19514,12,5,12,12
19515,8,4,9,9
19516,6,2,5,5
19517,8,5,8,8
19518,9,1,8,8
19519,6,4,5,5
19520,11,5,11,11
19521,9,4,8,8
19522,11,4,11,11
19523,8,3,9,9
19524,12,6,12,12
19525,12,4,10,10
19526,9,5,7,7
19527,12,3,10,10
19528,8,2,8,8
19529,6,4,8,8
19530,6,4,4,4
19531,11,4,10,10
19532,9,6,9,9
19533,8,4,8,8
19534,5,2,4,4
19535,6,2,6,6
19536,9,3,10,10
19537,4,2,4,4
19538,7,2,8,8
19539,8,7,7,7
19540,5,3,5,5
19541,5,1,5,5
19542,4,3,4,4
19543,6,4,6,6
19544,6,2,7,7
19545,9,3,8,8
19546,8,3,5,5
19547,8,6,8,8
19548,5,3,5,5
19549,5,0,6,6
19550,8,3,8,8
19551,11,6,11,11
19552,6,3,6,6
19553,6,6,6,6
19554,9,5,8,8
19555,10,6,11,11
19556,6,2,5,5
19557,12,6,11,10
19558,7,4,9,9
19559,5,3,6,6
19560,6,4,6,6
19561,6,2,5,5
19562,5,2,5,5
19563,3,3,5,5
19564,6,4,6,6
19565,6,3,8,8
19566,8,4,8,8
19567,5,3,5,5
19568,8,2,8,8
19569,8,4,8,8
19570,8,2,9,9
19571,8,5,9,9
19572,12,5,11,11
19573,7,0,7,7
19574,4,2,6,6
19575,8,6,8,8
19576,10,6,8,8
19577,6,3,5,5
19578,5,2,6,6
19579,9,5,8,8
19580,7,1,7,7
19581,8,4,6,6
19582,8,4,8,8
19583,9,4,6,6
19584,6,4,5,5
19585,4,2,4,4
19586,9,3,9,9
19587,9,3,8,8
19588,8,1,11,11
19589,4,1,5,5
19590,6,4,6,6
19591,9,5,8,8
19592,7,3,5,5
19593,6,4,5,5
19594,11,5,11,11
19595,9,2,10,10
19596,9,6,9,9
19597,8,2,4,4
19598,5,2,5,5
19599,8,3,7,7
19600,9,3,8,8
19601,10,7,10,10
19602,10,7,10,10
19603,9,4,10,10
19604,12,6,11,11
19605,8,6,11,11
19606,9,5,9,9
19607,12,5,12,12
19608,9,7,7,7
19609,5,2,5,5
19610,11,5,10,10
19611,8,2,10,10
19612,12,5,12,12
19613,8,3,9,9
19614,9,6,9,9
19615,9,3,9,9
19616,6,2,6,6
19617,6,5,6,6
19618,5,2,5,5
19619,8,3,8,8
19620,9,4,9,9
19621,12,5,12,12
19622,7,4,4,4
19623,7,3,7,7
19624,10,3,10,10
19625,12,5,10,10
19626,10,5,10,10
19627,8,3,9,9
19628,6,1,6,6
19629,9,5,8,8
19630,6,2,6,6
19631,9,5,9,9
19632,12,3,12,12
19633,8,3,9,9
19634,9,5,9,9
19635,4,2,8,8
19636,5,1,5,5
19637,10,5,10,10
19638,5,4,3,3
19639,8,3,8,8
19640,5,0,6,6
19641,12,4,10,10
19642,4,2,6,6
19643,6,5,5,5
19644,6,2,6,6
19645,7,3,8,8
19646,10,5,11,11
19647,9,2,8,8
19648,8,5,6,6
19649,9,6,8,8
19650,5,3,5,5
19651,6,3,5,5
19652,9,4,9,9
19653,12,6,11,11
19654,11,4,12,12
19655,6,4,6,6
19656,6,3,4,4
19657,11,6,12,12
19658,11,6,10,10
19659,9,6,9,9
19660,12,6,12,12
19661,4,2,5,5
19662,6,2,5,5
19663,6,3,6,6
19664,11,5,12,12
19665,11,5,12,12
19666,9,3,7,7
19667,5,1,5,5
19668,10,5,10,10
19669,8,3,8,8
19670,11,2,11,11
19671,5,3,5,5
19672,12,8,12,12
19673,8,4,8,8
19674,8,4,8,8
19675,8,4,8,8
19676,6,4,2,2
19677,8,4,8,8
19678,4,3,5,5
19679,12,3,11,11
19680,11,5,12,12
19681,12,3,9,9
19682,6,4,6,6
19683,11,5,11,11
19684,10,6,11,11
19685,5,3,6,6
19686,6,4,6,6
19687,9,4,8,8
19688,8,3,7,7
19689,9,4,8,8
19690,12,5,11,11
19691,6,1,8,8
19692,9,6,9,9
19693,6,3,6,6
19694,9,4,9,9
19695,6,1,6,6
19696,8,6,8,7
19697,11,4,11,11
19698,7,5,9,9
19699,6,4,5,5
19700,8,2,8,8
19701,11,5,8,8
19702,8,3,8,8
19703,7,4,9,9
19704,6,2,5,5
19705,6,2,5,5
19706,9,3,8,8
19707,4,2,8,8
19708,9,2,9,9
19709,9,4,8,8
19710,9,3,9,9
19711,8,2,9,9
19712,11,6,9,9
19713,10,3,10,10
19714,6,2,6,6
19715,5,5,6,6
19716,7,4,7,7
19717,8,4,8,8
19718,5,3,5,5
19719,8,4,8,8
19720,6,4,5,5
19721,3,1,5,5
19722,4,1,3,3
19723,5,3,5,5
19724,7,2,9,9
19725,8,6,9,9
19726,9,5,9,9
19727,9,3,9,9
19728,12,3,11,11
19729,9,4,9,9
19730,8,2,9,9
19731,8,3,9,9
19732,6,2,6,6
19733,6,2,6,6
19734,9,7,9,9
19735,8,4,9,9
19736,6,3,6,6
19737,12,2,12,12
19738,9,5,9,9
19739,7,1,8,8
19740,9,1,10,10
19741,5,2,5,5
19742,6,1,4,4
19743,5,2,5,5
19744,4,0,4,4
19745,7,2,8,8
19746,8,3,7,7
19747,9,1,9,9
19748,7,2,8,8
19749,6,2,6,6
19750,9,4,9,9
19751,5,3,6,6
19752,9,4,9,9
19753,9,3,9,9
19754,5,3,5,5
19755,9,6,9,9
19756,6,5,6,6
19757,9,2,9,9
19758,9,4,9,9
19759,9,5,9,9
19760,9,3,9,9
19761,9,7,9,9
19762,6,4,6,6
19763,12,4,11,11
19764,9,4,9,9
19765,9,5,9,9
19766,11,7,12,12
19767,6,1,6,6
19768,4,2,3,3
19769,9,4,9,9
19770,6,3,6,6
19771,5,3,6,6
19772,7,4,7,7
19773,6,4,6,6
19774,5,2,5,5
19775,6,2,6,6
19776,11,6,11,11
19777,9,1,9,9
19778,9,4,9,9
19779,7,3,8,8
19780,11,4,12,12
19781,11,7,11,11
19782,7,2,9,9
19783,5,0,4,4
19784,6,1,6,6
19785,6,4,6,6
19786,10,6,11,11
19787,6,3,6,6
19788,11,3,11,11
19789,7,1,8,8
19790,9,7,9,9
19791,6,5,6,6
19792,11,5,11,11
19793,9,4,9,9
19794,11,6,10,10
19795,8,6,7,7
19796,6,3,5,5
19797,9,4,9,9
19798,9,5,8,8
19799,9,4,9,9
19800,8,4,8,8
19801,9,4,9,9
19802,9,4,8,8
19803,6,4,6,6
19804,9,3,9,9
19805,10,6,10,10
19806,11,6,8,8
19807,7,1,6,6
19808,8,4,7,7
19809,6,3,6,6
19810,9,6,8,8
19811,8,6,9,9
19812,9,4,8,8
19813,6,4,5,5
19814,7,5,8,8
19815,6,4,6,6
19816,9,4,9,9
19817,9,5,9,9
19818,9,3,7,7
19819,11,6,10,10
19820,9,4,9,9
19821,8,4,8,8
19822,10,5,10,10
19823,9,4,9,9
19824,8,5,7,7
19825,7,4,8,8
19826,12,7,11,11
19827,8,4,7,7
19828,12,4,10,10
19829,9,3,7,7
19830,7,1,5,5
19831,7,2,6,6
19832,10,5,7,7
19833,10,6,9,9
19834,7,2,8,8
19835,11,5,12,12
19836,9,6,9,9
19837,8,3,8,8
19838,8,3,8,8
19839,7,4,8,8
19840,6,4,5,5
19841,11,6,11,11
19842,9,3,8,8
19843,9,7,9,9
19844,5,2,6,6
19845,9,3,8,8
19846,5,3,5,5
19847,9,6,8,8
19848,10,5,9,9
19849,6,4,4,4
19850,7,3,6,6
19851,12,2,10,10
19852,7,5,8,8
19853,8,3,9,9
19854,4,2,5,5
19855,5,2,5,5
19856,8,0,9,9
19857,9,4,9,9
19858,6,4,6,6
19859,12,6,11,11
19860,6,3,7,7
19861,10,5,10,10
19862,6,4,5,5
19863,9,7,9,9
19864,6,1,5,5
19865,5,5,6,6
19866,5,0,6,6
19867,8,5,9,9
19868,11,6,12,12
19869,6,4,6,6
19870,11,7,7,7
19871,6,4,6,6
19872,9,6,9,9
19873,5,2,5,5
19874,6,3,6,6
19875,9,3,7,7
19876,9,2,9,9
19877,6,2,6,6
19878,7,4,6,6
19879,12,5,10,10
19880,4,2,6,6
19881,5,2,6,6
19882,9,4,10,10
19883,9,4,8,8
19884,6,2,6,6
19885,5,3,5,5
19886,5,3,7,7
19887,5,3,5,5
19888,8,1,7,7
19889,9,6,9,9
19890,7,0,9,9
19891,8,3,9,9
19892,9,4,7,7
19893,9,4,7,7
19894,6,1,5,5
19895,8,4,8,8
19896,8,5,7,7
19897,5,3,3,3
19898,7,4,10,10
19899,11,5,11,11
19900,5,4,6,6
19901,6,2,5,5
19902,9,6,9,9
19903,11,1,11,11
19904,8,6,9,9
19905,10,7,11,11
19906,9,4,7,7
19907,8,3,7,7
19908,9,3,8,8
19909,8,4,8,8
19910,6,3,4,4
19911,12,3,12,12
19912,6,3,6,6
19913,6,4,6,6
19914,5,1,5,5
19915,6,2,4,4
19916,4,2,6,6
19917,10,3,10,10
19918,4,2,4,4
19919,11,6,12,12
19920,6,3,6,6
19921,6,1,4,4
19922,9,4,7,7
19923,6,2,4,4
19924,6,2,7,7
19925,8,2,8,8
19926,11,7,11,11
19927,6,4,6,6
19928,9,3,9,9
19929,6,2,6,6
19930,6,4,6,6
19931,6,2,6,6
19932,11,5,9,9
19933,10,4,10,10
19934,7,0,8,8
19935,6,5,6,6
19936,6,1,5,5
19937,6,2,6,6
19938,7,2,7,7
19939,7,5,7,7
19940,6,3,8,8
19941,6,5,6,6
19942,5,3,5,5
19943,6,1,4,4
19944,5,1,6,6
19945,6,1,7,7
19946,8,5,11,11
19947,5,3,6,6
19948,9,2,9,9
19949,6,2,5,5
19950,8,5,7,7
19951,9,4,11,11
19952,6,4,5,5
19953,6,3,7,7
19954,6,2,4,4
19955,8,5,7,7
19956,10,6,10,10
19957,8,2,9,9
19958,5,4,4,4
19959,5,1,6,6
19960,11,4,10,10
19961,9,2,8,8
19962,7,2,7,7
19963,12,4,11,11
19964,6,3,7,7
19965,9,5,9,9
19966,6,2,6,6
19967,6,0,6,6
19968,7,3,5,5
19969,5,3,6,6
19970,10,4,11,11
19971,5,2,5,5
19972,6,2,4,4
19973,9,5,8,8
19974,4,2,5,5
19975,8,3,9,9
19976,8,3,7,7
19977,11,4,12,12
19978,7,4,7,7
19979,6,4,5,5
19980,5,2,6,6
19981,12,8,12,12
19982,8,5,9,9
19983,9,3,9,9
19984,6,5,6,6
19985,8,7,6,6
19986,7,4,7,7
19987,4,2,5,5
19988,8,4,8,8
19989,4,2,8,8
19990,5,4,4,4
19991,8,5,8,8
19992,6,3,5,5
19993,9,4,9,9
19994,12,7,12,12
19995,6,3,6,6
19996,12,9,11,11
19997,5,0,5,5
19998,7,1,6,6
19999,10,6,10,10
20000,3,3,5,5
20001,6,3,8,8
20002,4,0,6,6
20003,5,1,3,3
20004,7,3,7,7
20005,3,1,4,4
20006,2,0,3,3
20007,6,2,9,9
20008,6,4,5,5
20009,5,4,5,5
20010,4,2,3,3
20011,5,2,5,5
20012,8,2,8,8
20013,8,1,8,8
20014,5,2,4,4
20015,6,4,4,4
20016,8,0,10,9
20017,7,4,7,7
20018,8,1,8,8
20019,9,5,8,8
20020,12,8,11,11
20021,5,1,6,6
20022,6,4,5,5
20023,5,0,6,6
20024,9,4,6,6
20025,5,4,7,7
20026,10,4,11,11
20027,11,4,10,10
20028,6,2,6,6
20029,9,3,9,9
20030,5,4,6,6
20031,11,9,11,11
20032,6,3,6,6
20033,9,3,8,8
20034,6,4,4,4
20035,9,5,8,8
20036,8,3,8,8
20037,7,3,5,5
20038,5,2,5,5
20039,7,5,9,9
20040,11,8,9,9
20041,6,2,6,6
20042,12,7,11,11
20043,9,2,9,9
20044,9,4,8,8
20045,8,4,9,9
20046,5,4,5,5
20047,8,5,8,8
20048,10,5,10,10
20049,5,4,4,4
20050,7,4,9,9
20051,9,4,8,8
20052,8,3,7,7
20053,8,4,8,8
20054,5,2,4,4
20055,11,6,10,10
20056,8,4,6,6
20057,5,2,5,5
20058,5,1,5,5
20059,9,3,9,9
20060,8,6,8,8
20061,7,3,7,7
20062,7,3,6,6
20063,10,4,11,11
20064,9,4,8,8
20065,6,3,5,5
20066,8,1,10,10
20067,6,1,7,7
20068,4,1,6,6
20069,4,3,3,3
20070,6,3,5,5
20071,6,2,6,6
20072,9,4,9,9
20073,12,8,10,10
20074,6,0,5,5
20075,7,3,7,7
20076,8,4,7,7
20077,6,3,6,6
20078,8,3,9,9
20079,8,5,8,8
20080,11,6,11,11
20081,6,3,6,6
20082,12,5,12,12
20083,9,5,8,8
20084,5,2,4,4
20085,7,3,8,8
20086,9,5,7,7
20087,8,4,7,7
20088,7,2,7,7
20089,8,3,7,7
20090,5,4,4,4
20091,6,3,6,6
20092,9,4,9,9
20093,5,3,6,6
20094,9,4,9,9
20095,9,3,8,8
20096,5,0,5,5
20097,6,3,5,5
20098,7,4,6,6
20099,8,3,9,9
20100,7,3,8,8
20101,9,4,9,9
20102,11,4,12,12
20103,5,3,6,6
20104,9,4,8,8
20105,6,4,6,6
20106,8,3,9,9
20107,8,3,8,8
20108,12,6,12,12
20109,9,3,9,9
20110,7,3,7,7
20111,6,2,6,6
20112,6,2,5,5
20113,7,1,7,7
20114,7,2,8,8
20115,9,3,8,8
20116,11,5,12,12
20117,8,4,8,8
20118,6,4,6,6
20119,9,2,9,9
20120,9,7,8,8
20121,5,3,6,6
20122,5,1,6,6
20123,4,1,5,5
20124,8,5,7,7
20125,6,2,6,6
20126,5,3,5,5
20127,7,3,6,6
20128,8,2,9,9
20129,9,4,9,9
20130,6,2,6,6
20131,9,5,8,8
20132,6,5,6,6
20133,8,7,6,6
20134,6,0,4,4
20135,10,7,11,11
20136,5,5,5,5
20137,6,1,5,5
20138,6,3,6,6
20139,6,1,7,7
20140,9,3,7,7
20141,12,6,12,12
20142,5,2,6,6
20143,6,3,6,6
20144,6,2,6,6
20145,7,2,10,10
20146,6,3,6,6
20147,4,3,5,5
20148,6,4,4,4
20149,8,4,9,9
20150,8,4,7,7
20151,6,4,5,5
20152,8,5,7,7
20153,8,4,7,7
20154,5,3,5,5
20155,8,5,7,7
20156,8,6,7,7
20157,6,2,6,6
20158,8,1,8,8
20159,7,1,7,7
20160,9,4,9,9
20161,5,3,6,6
20162,11,6,10,10
20163,6,2,6,6
20164,5,1,5,5
20165,11,7,11,11
20166,6,2,6,6
20167,7,3,8,8
20168,5,2,4,4
20169,9,3,8,8
20170,8,5,5,5
20171,6,1,5,5
20172,9,2,9,9
20173,8,1,8,8
20174,8,4,9,9
20175,6,2,6,6
20176,6,3,4,4
20177,6,2,6,6
20178,7,3,7,7
20179,7,4,7,7
20180,11,6,6,6
20181,9,4,9,9
20182,9,2,9,9
20183,11,7,11,11
20184,4,0,6,6
20185,8,4,7,7
20186,7,4,6,6
20187,6,2,5,5
20188,8,5,8,8
20189,8,3,7,7
20190,9,4,8,8
20191,7,2,7,7
20192,4,0,5,5
20193,7,5,5,5
20194,8,3,7,7
20195,6,3,5,5
20196,9,6,8,8
20197,11,5,11,11
20198,12,6,11,11
20199,9,6,9,9
20200,8,3,8,8
20201,10,4,12,12
20202,5,4,4,4
20203,8,6,7,7
20204,8,7,8,8
20205,9,1,8,8
20206,6,3,5,5
20207,5,3,5,5
20208,5,3,4,4
20209,3,1,4,4
20210,7,2,8,8
20211,8,1,8,8
20212,5,2,5,5
20213,8,4,7,7
20214,5,1,5,5
20215,4,0,5,5
20216,4,1,4,4
20217,5,2,7,7
20218,6,4,6,6
20219,9,3,7,7
20220,7,3,7,7
20221,11,7,11,11
20222,11,3,11,11
20223,8,6,8,8
20224,4,1,4,4
20225,5,1,6,6
20226,9,5,8,8
20227,8,3,9,9
20228,6,4,5,5
20229,9,5,8,8
20230,9,4,9,9
20231,9,3,8,8
20232,7,5,6,6
20233,7,4,8,8
20234,7,2,6,6
20235,1,0,6,6
20236,3,3,4,4
20237,10,2,7,7
20238,7,3,8,8
20239,7,3,7,7
20240,8,3,8,8
20241,6,3,9,9
20242,4,2,8,8
20243,4,1,5,5
20244,8,2,7,7
20245,5,4,5,5
20246,5,1,8,8
20247,5,2,7,7
20248,8,5,7,7
20249,8,2,8,8
20250,9,7,9,9
20251,6,0,6,6
20252,8,3,6,6
20253,8,2,8,8
20254,6,4,6,6
20255,6,5,6,6
20256,9,2,7,7
20257,4,2,4,4
20258,12,5,10,10
20259,9,6,9,9
20260,8,4,8,8
20261,7,3,8,8
20262,7,4,7,7
20263,9,3,7,7
20264,8,3,9,9
20265,6,3,6,6
20266,5,4,5,5
20267,7,3,9,9
20268,4,1,5,5
20269,10,4,12,12
20270,9,4,9,9
20271,9,6,9,9
20272,5,2,6,6
20273,9,5,9,9
20274,9,7,9,9
20275,9,1,9,9
20276,5,0,5,5
20277,9,1,9,9
20278,8,2,9,9
20279,6,3,6,6
20280,6,1,8,8
20281,6,5,4,4
20282,11,6,9,9
20283,5,3,6,6
20284,10,2,10,10
20285,4,2,4,4
20286,5,0,5,5
20287,6,4,6,6
20288,6,3,7,7
20289,8,3,7,7
20290,6,2,4,4
20291,5,0,8,8
20292,7,1,7,7
20293,5,2,6,6
20294,6,2,7,7
20295,5,2,6,6
20296,7,2,9,9
20297,9,6,8,8
20298,9,5,9,9
20299,6,6,6,6
20300,9,7,9,9
20301,9,2,9,9
20302,6,2,6,6
20303,5,3,6,6
20304,11,6,12,12
20305,9,4,8,8
20306,9,5,9,9
20307,7,2,8,8
20308,6,2,7,7
20309,5,2,4,4
20310,8,4,7,7
20311,9,6,8,8
20312,6,4,6,6
20313,9,0,6,6
20314,8,3,7,7
20315,6,3,6,6
20316,9,6,9,9
20317,6,3,6,6
20318,9,5,9,9
20319,5,3,6,6
20320,8,4,8,8
20321,9,4,9,9
20322,12,8,12,12
20323,6,6,5,5
20324,9,6,11,11
20325,9,4,9,9
20326,9,4,9,9
20327,6,2,5,5
20328,11,4,11,11
20329,5,2,4,4
20330,6,3,4,4
20331,8,2,10,10
20332,12,6,9,9
20333,6,2,5,5
20334,8,3,9,9
20335,6,4,4,4
20336,4,2,3,3
20337,6,3,6,6
20338,6,3,6,6
20339,8,3,8,8
20340,6,2,6,6
20341,11,5,10,10
20342,9,2,8,8
20343,5,2,6,6
20344,12,8,12,12
20345,12,5,12,12
20346,6,1,7,7
20347,9,3,9,9
20348,4,0,5,5
20349,8,2,6,6
20350,5,0,6,6
20351,11,6,8,8
20352,6,4,5,5
20353,4,4,5,5
20354,5,4,6,6
20355,6,3,9,9
20356,11,4,9,9
20357,9,3,9,9
20358,7,4,6,6
20359,8,3,8,8
20360,4,1,5,5
20361,5,1,6,6
20362,11,5,11,11
20363,9,4,8,8
20364,8,2,8,8
20365,6,3,5,5
20366,6,4,5,5
20367,6,2,5,5
20368,6,2,4,4
20369,5,5,5,5
20370,4,4,6,6
20371,6,2,5,5
20372,7,1,9,9
20373,5,1,5,5
20374,9,4,8,8
20375,5,1,5,5
20376,8,3,8,8
20377,7,3,6,6
20378,7,4,9,9
20379,11,5,12,12
20380,10,3,11,11
20381,10,5,9,9
20382,9,7,8,8
20383,8,4,8,8
20384,4,2,6,6
20385,8,4,7,7
20386,4,2,5,5
20387,8,6,7,6
20388,12,3,12,12
20389,8,2,9,9
20390,10,5,10,10
20391,6,3,8,8
20392,9,4,9,9
20393,9,4,7,7
20394,7,3,6,6
20395,5,2,5,5
20396,5,3,5,5
20397,8,4,7,7
20398,5,1,5,5
20399,8,2,9,9
20400,6,3,6,6
20401,4,2,5,5
20402,8,5,9,9
20403,7,5,8,8
20404,10,4,8,8
20405,11,5,11,11
20406,5,3,6,6
20407,6,4,6,6
20408,4,2,6,6
20409,6,1,5,5
20410,10,1,9,9
20411,4,0,5,5
20412,7,4,6,6
20413,9,2,8,8
20414,7,2,6,6
20415,9,5,7,7
20416,6,3,4,4
20417,11,6,10,10
20418,5,3,4,4
20419,5,1,5,5
20420,6,4,6,6
20421,9,4,7,7
20422,9,2,8,8
20423,9,4,8,8
20424,7,1,9,9
20425,11,7,10,10
20426,9,4,8,8
20427,6,5,5,5
20428,9,4,8,8
20429,6,4,5,5
20430,5,1,6,6
20431,7,4,7,7
20432,7,2,7,7
20433,12,4,12,12
20434,9,2,8,8
20435,9,8,9,9
20436,11,4,11,11
20437,11,4,11,11
20438,7,2,8,8
20439,6,3,6,6
20440,12,4,10,10
20441,7,1,6,6
20442,5,1,6,6
20443,6,2,4,4
20444,6,1,5,5
20445,5,2,4,4
20446,12,9,8,8
20447,5,2,5,5
20448,8,3,8,8
20449,9,3,10,10
20450,12,5,12,12
20451,8,6,8,8
20452,5,3,8,8
20453,8,5,7,7
20454,8,6,9,9
20455,8,5,7,7
20456,9,4,11,11
20457,8,4,8,8
20458,8,4,8,8
20459,6,3,6,6
20460,5,4,4,4
20461,7,2,7,7
20462,6,3,6,6
20463,9,4,9,9
20464,8,4,11,11
20465,7,4,4,4
20466,7,2,7,7
20467,12,5,10,10
20468,5,1,4,4
20469,9,5,9,9
20470,6,2,6,6
20471,9,3,8,8
20472,11,3,12,12
20473,12,3,12,12
20474,12,5,12,12
20475,8,2,8,8
20476,8,5,9,9
20477,9,3,12,12
20478,9,6,9,9
20479,9,5,9,9
20480,6,4,6,6
20481,6,3,6,6
20482,12,6,12,12
20483,6,2,5,5
20484,12,3,12,12
20485,12,5,12,12
20486,9,3,8,8
20487,3,1,4,4
20488,8,3,7,7
20489,6,4,9,9
20490,10,6,10,10
20491,8,4,9,9
20492,6,2,6,6
20493,9,5,3,3
20494,6,3,8,8
20495,11,6,11,11
20496,9,3,7,7
20497,6,3,6,6
20498,7,4,7,7
20499,9,6,8,8
20500,11,6,12,12
20501,6,4,7,7
20502,6,4,5,5
20503,6,2,6,6
20504,8,4,9,9
20505,6,3,6,6
20506,6,4,6,6
20507,8,2,8,8
20508,12,8,11,11
20509,9,5,7,7
20510,6,0,8,8
20511,8,0,9,9
20512,9,5,8,8
20513,9,6,8,8
20514,6,5,6,6
20515,8,4,9,9
20516,8,2,9,9
20517,8,4,9,9
20518,6,2,5,5
20519,9,5,8,8
20520,9,6,7,7
20521,9,7,6,6
20522,6,2,5,5
20523,12,8,10,10
20524,9,5,8,8
20525,9,3,8,8
20526,8,6,6,6
20527,9,4,7,7
20528,9,3,9,9
20529,9,5,8,8
20530,4,4,5,5
20531,7,5,8,8
20532,10,5,11,11
20533,8,4,8,8
20534,8,5,6,6
20535,9,5,9,9
20536,7,2,7,7
20537,7,3,8,8
20538,9,4,9,9
20539,9,3,9,9
20540,10,5,11,11
20541,9,4,9,9
20542,6,4,6,6
20543,9,4,9,9
20544,8,3,7,7
20545,12,6,11,11
20546,10,4,10,10
20547,9,4,9,9
20548,9,7,9,9
20549,12,4,10,10
20550,6,0,6,6
20551,6,2,6,6
20552,5,4,6,6
20553,11,6,12,12
20554,8,3,8,8
20555,8,5,9,9
20556,4,0,3,3
20557,8,5,7,7
20558,9,2,10,10
20559,6,5,4,4
20560,9,4,7,7
20561,8,5,9,9
20562,7,3,6,6
20563,6,4,6,6
20564,9,5,9,9
20565,9,7,9,9
20566,5,2,5,5
20567,10,4,11,11
20568,6,5,5,5
20569,8,3,9,9
20570,8,2,9,9
20571,12,3,12,12
20572,6,3,6,6
20573,8,5,9,9
20574,8,4,8,8
20575,6,2,7,7
20576,8,3,9,9
20577,9,3,9,9
20578,5,3,5,5
20579,11,5,11,11
20580,8,2,8,8
20581,8,4,8,8
20582,5,0,5,5
20583,11,4,11,11
20584,10,7,12,12
20585,8,2,8,8
20586,8,2,8,8
20587,7,3,7,7
20588,9,5,8,8
20589,6,4,6,6
20590,7,1,8,8
20591,9,4,8,8
20592,6,3,6,6
20593,9,3,6,6
20594,10,5,9,9
20595,9,4,11,11
20596,11,5,8,8
20597,8,2,9,9
20598,9,6,8,8
20599,6,1,5,5
20600,9,4,9,9
20601,11,7,12,12
20602,10,5,10,10
20603,12,5,12,12
20604,8,6,8,8
20605,8,4,9,9
20606,5,2,6,6
20607,8,3,6,6
20608,11,7,12,12
20609,5,3,5,5
20610,5,3,4,4
20611,11,4,12,12
20612,9,4,7,7
20613,9,5,8,8
20614,8,1,8,8
20615,9,4,9,9
20616,6,6,5,5
20617,6,2,6,6
20618,12,5,12,12
20619,8,3,9,9
20620,8,3,9,9
20621,12,6,12,12
20622,9,1,8,8
20623,8,4,9,9
20624,9,3,8,8
20625,6,2,6,6
20626,5,4,6,6
20627,7,4,9,9
20628,6,5,6,6
20629,8,6,8,8
20630,5,2,5,5
20631,6,4,4,4
20632,8,4,8,8
20633,9,2,9,9
20634,6,1,6,6
20635,8,4,8,8
20636,9,4,9,9
20637,4,2,5,5
20638,8,4,7,7
20639,6,3,6,6
20640,9,2,9,9
20641,9,3,9,9
20642,9,6,9,9
20643,9,2,8,8
20644,6,2,6,6
20645,6,3,5,5
20646,5,1,5,5
20647,12,6,11,11
20648,9,5,7,7
20649,12,8,12,12
20650,9,5,9,9
20651,5,4,6,6
20652,12,7,12,12
20653,6,4,6,6
20654,5,1,6,6
20655,9,3,9,9
20656,9,4,9,9
20657,6,2,6,6
20658,9,4,9,9
20659,6,4,5,5
20660,9,5,8,8
20661,6,5,6,6
20662,12,4,12,12
20663,9,6,9,9
20664,9,3,9,9
20665,12,5,11,11
20666,5,2,8,8
20667,8,4,8,8
20668,10,4,11,11
20669,7,1,7,7
20670,9,5,9,9
20671,8,4,7,7
20672,5,3,5,5
20673,6,3,6,6
20674,9,4,9,9
20675,11,6,12,12
20676,6,4,6,6
20677,6,1,6,6
20678,6,3,6,6
20679,12,4,12,12
20680,9,5,9,9
20681,10,4,11,11
20682,9,6,9,9
20683,8,5,6,6
20684,9,4,9,9
20685,6,3,6,6
20686,9,1,9,9
20687,9,7,8,8
20688,8,4,8,8
20689,5,2,4,4
20690,11,5,10,10
20691,7,3,8,8
20692,8,4,9,9
20693,5,2,5,5
20694,12,5,12,12
20695,12,5,11,11
20696,8,3,8,8
20697,5,1,6,6
20698,6,1,5,5
20699,6,2,6,6
20700,10,5,10,10
20701,8,5,8,8
20702,9,5,8,8
20703,10,1,11,11
20704,7,6,8,8
20705,9,5,12,12
20706,7,5,10,10
20707,8,3,7,7
20708,8,2,8,8
20709,11,6,12,12
20710,9,3,8,8
20711,9,5,8,8
20712,9,2,8,8
20713,6,2,6,6
20714,9,2,10,10
20715,12,5,12,12
20716,11,5,12,12
20717,9,2,9,9
20718,9,4,8,8
20719,8,6,9,9
20720,6,3,6,6
20721,8,2,8,8
20722,5,4,6,6
20723,6,5,6,6
20724,7,4,8,8
20725,6,1,5,5
20726,9,5,7,7
20727,8,5,9,9
20728,5,4,7,7
20729,3,1,5,5
20730,11,5,12,12
20731,7,4,7,7
20732,6,5,5,5
20733,6,3,6,6
20734,8,5,9,9
20735,9,4,8,8
20736,5,2,4,4
20737,6,4,5,5
20738,8,3,8,8
20739,8,3,9,9
20740,6,2,5,5
20741,8,2,9,9
20742,12,4,8,8
20743,6,4,6,6
20744,9,5,9,9
20745,12,5,12,12
20746,9,4,9,9
20747,9,5,8,8
20748,10,2,11,11
20749,12,6,12,12
20750,9,4,9,9
20751,9,5,9,9
20752,8,2,9,9
20753,12,5,10,10
20754,9,3,8,8
20755,8,2,9,9
20756,12,7,12,12
20757,12,7,12,12
20758,6,3,5,5
